""	"NT1early"	"NT2early"	"NT1late"	"NT2late"
"b3873"	5.89992024784689	4.25034121694229	5.66195572753495	10.2484620261947
"b3874"	5.25760903592669	4.64100792438883	3.10202765935056	5.95848860163459
"b3875"	0.514474829401759	0.516079320758534	0.455554644875073	0.559694584894847
"b3876"	2.17554361484367	2.19189883457672	3.50963344344906	3.39784062758673
"b3877"	0.708640558694558	0.454751850227063	0.311392659901065	0.473072710695323
"b3878"	0.243851912729548	0.154982508050283	0.182477744817521	0.221087392776014
"b3879"	0.364364902172119	0.300072010667584	0.17028013424942	0.366110899585343
"b3880"	0.533501148705625	0.256844985387835	0.383943069549827	0.282429208175367
"b3881"	0.558689314192638	0.16547284442497	0.320218301396999	0.429478979675618
"b3882"	0.952474153306303	0.586583740056532	0.306287713891035	0.418390021446246
"b3883"	1.12965305790486	0.708817974553527	0.684347696732621	1.17110008252454
"b3884"	11.9255535121202	7.01889183688048	8.97393653494563	10.5545519853658
"b3885"	18.649647903444	12.0670152503329	16.5130173664405	25.2999285679859
"b3886"	15.1805944071235	9.88443995787358	8.60818926639175	12.1659479191467
"b3887"	13.8379633908268	11.0686053406522	8.64929777803906	11.7334602788829
"b3888"	16.7815093037638	11.0124691114576	8.73034184283187	9.08831516525771
"b3889"	1.28137744859838	1.40211160565267	1.28525975766193	1.08871527940841
"b3890"	5.17139757718997	4.08439061740733	8.33887428625011	15.2517491242549
"b3891"	70.9833762159549	36.7470673340109	28.4959227243442	31.5577472560549
"b3892"	83.2707399244881	44.4926211202691	45.6738313326032	39.8484965110259
"b3893"	124.034463503467	48.4656462059526	48.584811490408	46.7351831403194
"b3894"	177.851150646263	52.6740470741155	55.2637177389394	54.9535957544268
"b3895"	12.8923574108491	9.55334603540843	7.10807265438768	8.39063720997261
"b3896"	2.20379742802346	1.79473867296239	1.42996978460177	1.82696394038441
"b3897"	1.55432952732533	1.06262769066121	1.13726014920389	1.48819099728169
"b3898"	0.816282324337028	0.376651389390175	0.422514539577482	0.700832584943572
"b3899"	1.00802604133981	1.01261018239743	0.555638619885506	0.879292913201279
"b3900"	1.30157163534271	1.00750563553633	0.355598279180377	0.745499379700483
"b3901"	0.668146812483441	0.666969380333026	0.238283078880815	0.504610891408345
"b3902"	0.481674032707965	0.255110601130041	0.195893104713196	0.159216420888544
"b3903"	0.268068463740916	0.20499817463464	0.111357802080573	0.141089676608909
"b3904"	0.131928009296643	0.127651649400436	0.162196357952682	0.226692668521167
"b3905"	0.984857980766362	0.502019963691525	0.784668740938166	1.06822870157008
"b3906"	3.39341909085338	2.08648319976057	3.67386096560173	5.65817063632182
